2,1,2014-09-17 00:00:03,46.81006,-92.08174,51,S,1
2,2,2014-09-17 00:00:06,46.81006,-92.08174,13,NE,1
2,3,2014-09-17 00:00:09,46.81006,-92.08174,48,NE,1
2,4,2014-09-17 00:00:12,46.81006,-92.08174,30,W,1
2,5,2014-09-17 00:00:15,46.81006,-92.08174,47,S,1
2,6,2014-09-17 00:00:18,46.81006,-92.08174,9,S,1
2,7,2014-09-17 00:00:21,46.81006,-92.08174,53,N,1
2,8,2014-09-17 00:00:24,46.81006,-92.08174,63,SW,1
2,9,2014-09-17 00:00:27,46.81006,-92.08174,4,NE,1
2,10,2014-09-17 00:00:30,46.81006,-92.08174,31,N,1
2,11,2014-09-17 00:00:33,46.81006,-92.08174,47,NW,1
2,12,2014-09-17 00:00:36,46.81006,-92.08174,40,N,1
2,13,2014-09-17 00:00:39,46.81006,-92.08174,36,SE,1
2,14,2014-09-17 00:00:42,46.81006,-92.08174,54,SE,1
2,15,2014-09-17 00:00:45,46.81006,-92.08174,55,NE,1
2,16,2014-09-17 00:00:48,46.81006,-92.08174,26,W,1
2,17,2014-09-17 00:00:51,46.81006,-92.08174,57,NE,1
2,18,2014-09-17 00:00:54,46.81006,-92.08174,43,W,1
2,19,2014-09-17 00:00:57,46.81006,-92.08174,5,NE,1
2,20,2014-09-17 00:01:00,46.81006,-92.08174,29,NW,1
2,21,2014-09-17 00:01:03,46.81006,-92.08174,50,NW,1
2,22,2014-09-17 00:01:06,46.81006,-92.08174,47,E,1
2,23,2014-09-17 00:01:09,46.81006,-92.08174,57,W,1
2,24,2014-09-17 00:01:12,46.81006,-92.08174,5,NW,1
2,25,2014-09-17 00:01:15,46.81006,-92.08174,60,NE,1
2,26,2014-09-17 00:01:18,46.81006,-92.08174,7,S,1
2,27,2014-09-17 00:01:21,46.81006,-92.08174,3,W,1
2,28,2014-09-17 00:01:24,46.81006,-92.08174,21,S,1
2,29,2014-09-17 00:01:27,46.81006,-92.08174,41,NE,1
2,30,2014-09-17 00:01:30,46.81006,-92.08174,34,NW,1
2,31,2014-09-17 00:01:33,46.81006,-92.08174,48,NE,1
2,32,2014-09-17 00:01:36,46.81006,-92.08174,2,NE,1
2,33,2014-09-17 00:01:39,46.81006,-92.08174,61,NE,1
2,34,2014-09-17 00:01:42,46.81006,-92.08174,28,W,1
2,35,2014-09-17 00:01:45,46.81006,-92.08174,57,E,1
2,36,2014-09-17 00:01:48,46.81006,-92.08174,37,NE,1
2,37,2014-09-17 00:01:51,46.81006,-92.08174,62,NW,1
2,38,2014-09-17 00:01:54,46.81006,-92.08174,38,SW,1
2,39,2014-09-17 00:01:57,46.81006,-92.08174,24,NE,1
2,40,2014-09-17 00:02:00,46.81006,-92.08174,55,W,1
2,41,2014-09-17 00:02:03,46.81006,-92.08174,44,N,1
2,42,2014-09-17 00:02:06,46.81006,-92.08174,12,NE,1
2,43,2014-09-17 00:02:09,46.81006,-92.08174,62,W,1
2,44,2014-09-17 00:02:12,46.81006,-92.08174,44,SE,1
2,45,2014-09-17 00:02:15,46.81006,-92.08174,1,SW,1
2,46,2014-09-17 00:02:18,46.81006,-92.08174,42,NE,1
2,47,2014-09-17 00:02:21,46.81006,-92.08174,51,NE,1
2,48,2014-09-17 00:02:24,46.81006,-92.08174,7,N,1
2,49,2014-09-17 00:02:27,46.81006,-92.08174,50,SE,1
2,50,2014-09-17 00:02:30,46.81006,-92.08174,62,W,1
2,51,2014-09-17 00:02:33,46.81006,-92.08174,33,SW,1
2,52,2014-09-17 00:02:36,46.81006,-92.08174,28,NE,1
2,53,2014-09-17 00:02:39,46.81006,-92.08174,60,NE,1
2,54,2014-09-17 00:02:42,46.81006,-92.08174,13,SE,1
2,55,2014-09-17 00:02:45,46.81006,-92.08174,46,NE,1
2,56,2014-09-17 00:02:48,46.81006,-92.08174,18,NW,1
2,57,2014-09-17 00:02:51,46.81006,-92.08174,46,NE,1
2,58,2014-09-17 00:02:54,46.81006,-92.08174,28,NE,1
2,59,2014-09-17 00:02:57,46.81006,-92.08174,36,NW,1
2,60,2014-09-17 00:03:00,46.81006,-92.08174,38,SW,1
2,61,2014-09-17 00:03:03,46.81006,-92.08174,8,NE,1
2,62,2014-09-17 00:03:06,46.81006,-92.08174,13,SW,1
2,63,2014-09-17 00:03:09,46.81006,-92.08174,57,E,1
2,64,2014-09-17 00:03:12,46.81006,-92.08174,59,NE,1
2,65,2014-09-17 00:03:15,46.81006,-92.08174,44,NE,1
2,66,2014-09-17 00:03:18,46.81006,-92.08174,29,S,1
2,67,2014-09-17 00:03:21,46.81006,-92.08174,41,N,1
2,68,2014-09-17 00:03:24,46.81006,-92.08174,37,E,1
2,69,2014-09-17 00:03:27,46.81006,-92.08174,23,S,1
2,70,2014-09-17 00:03:30,46.81006,-92.08174,42,NW,1
2,71,2014-09-17 00:03:33,46.81006,-92.08174,63,SE,1
2,72,2014-09-17 00:03:36,46.81006,-92.08174,23,NW,1
2,73,2014-09-17 00:03:39,46.81006,-92.08174,50,NE,1
2,74,2014-09-17 00:03:42,46.81006,-92.08174,64,NE,1
2,75,2014-09-17 00:03:45,46.81006,-92.08174,18,NE,1
2,76,2014-09-17 00:03:48,46.81006,-92.08174,15,NE,1
2,77,2014-09-17 00:03:51,46.81006,-92.08174,60,NW,1
2,78,2014-09-17 00:03:54,46.81006,-92.08174,31,NE,1
2,79,2014-09-17 00:03:57,46.81006,-92.08174,40,E,1
2,80,2014-09-17 00:04:00,46.81006,-92.08174,29,W,1
2,81,2014-09-17 00:04:03,46.81006,-92.08174,59,NW,1
2,82,2014-09-17 00:04:06,46.81006,-92.08174,62,NE,1
2,83,2014-09-17 00:04:09,46.81006,-92.08174,47,E,1
2,84,2014-09-17 00:04:12,46.81006,-92.08174,53,NE,1
2,85,2014-09-17 00:04:15,46.81006,-92.08174,50,E,1
2,86,2014-09-17 00:04:18,46.81006,-92.08174,3,SW,1
2,87,2014-09-17 00:04:21,46.81006,-92.08174,17,N,1
