13/11/2015,09:00,PulsWeb,"Casteres Romain, Insight Data est sorti de presse! https://t.co/C7d8BVQn6e Les unes d'aujourd'hui via @hortonworks @djeepy1 @mrabro"
12/11/2015,18:10,ijanric,Thanks for the recent follow @GavinPayneUK @PulsWeb @Panzerfrank Happy to connect :) have a great Thursday. (via https://t.co/8i4oCxqZbT)
12/11/2015,16:38,PulsWeb,Playing with Azure Data Lake &amp; #HDInsight #DataLake #AzureDataLake #ADL #Azure  #JSS2015 https://t.co/eOo1aUc9jQ https://t.co/A3TXUkdtGc
11/11/2015,18:36,Twexlist,@PulsWeb Thank you for using our tool https://t.co/LzQxD82Ys4 to export and save #twitter data.
10/11/2015,16:46,PulsWeb,RT @GUSS_FRANCE: Les Journées SQL Server reviennent pour leur 5ème édition. Pour vous inscrire : https://t.co/uztq7JiSyG
06/11/2015,09:01,PulsWeb,"Casteres Romain, Insight Data est sorti de presse! https://t.co/96egGLS5jG Les unes d'aujourd'hui via @benjguin @BrentO @chervinebhiwoo"
30/10/2015,09:31,PulsWeb,"RT @benjguin: #USQL, the new big data language for Azure Data Lake https://t.co/WeoZjBE4am #video https://t.co/y7n9WpoOG6"
30/10/2015,09:01,PulsWeb,"Casteres Romain, Insight Data est sorti de presse! https://t.co/ioWzL5KjDB Les unes d'aujourd'hui via @CarlosATejedaG @HDInsight @BrentO"
29/10/2015,18:59,PulsWeb,Microsoft Business Intelligence - our reporting roadmap - SQL Server https://t.co/zI0MKu3CTW #MSBI #SQLServer
28/10/2015,21:31,PulsWeb,RT @idigdata: NEW Pin #PowerBI reports in #SQLServer 2016 #SSRS #Summit15 https://t.co/VCNTqinGfF https://t.co/LPvMwHCSg4
28/10/2015,21:26,PulsWeb,SQL Server 2016 Community Technology Preview 3.0 is available https://t.co/yopN4iM5qq #SQLServer2016 #SQLServer #CTP3
23/10/2015,08:00,PulsWeb,"Casteres Romain, Insight Data est sorti de presse! https://t.co/clFCLOzLa3 Les unes d'aujourd'hui via @djeepy1 @AskTheData"
19/10/2015,20:26,PulsWeb,RT @GUSS_FRANCE: #JSS2015 Call-to-Speaker fini. Ligne éditoriale en place dans une actualité riche Agenda dévoilé dans la semaine ;-) http:…
16/10/2015,08:01,PulsWeb,"Casteres Romain, Insight Data est sorti de presse! http://t.co/3xBfm5zYxu Les unes d'aujourd'hui via @djeepy1 @Skymix @TaleTechPRO"
16/10/2015,06:34,PulsWeb,RT @GUSS_FRANCE: Plus que 2 jours pour proposer une session pour les #jss2015 http://t.co/jwDPpxShy2
09/10/2015,12:57,PulsWeb,Lorsque le Machine Learning permet d’identifier les sujets dit « tendance » de l’actualité – 1ère partie : http://t.co/Gr58mpE3QN #AzureML
09/10/2015,08:02,PulsWeb,"Casteres Romain, Insight Data est sorti de presse! http://t.co/Wa1DssJrOV Les unes d'aujourd'hui via @benjguin @harrykimpel @djeepy1"
06/10/2015,07:05,PulsWeb,Afterwork Octobre du @GUSS_FRANCE http://t.co/zaQ4hp5RJ1 #SQLFamily
02/10/2015,08:02,PulsWeb,"Casteres Romain, Insight Data est sorti de presse! http://t.co/cJkFys95gn Les unes d'aujourd'hui via @shkoga @hugfrance @hortonworks"
02/10/2015,07:48,PulsWeb,SQL Server 2016 Community Technology Preview 2.4 is available http://t.co/69E9YmMuzX #SQLServer #SQLServer2016 #SSRS #SSIS #x86
01/10/2015,14:52,PulsWeb,Playing with @PyramidAnalytic -&gt; PowerBI publication for OnPremise :-) #PowerBI #SSAS http://t.co/Yhp7uEL0YJ Thanks for you help @bobbyayub
30/09/2015,11:10,PulsWeb,Microsoft announces general availability of HDInsight on Linux https://t.co/9iUMtV3M3v via @azure #Linux #HDInsight #Azure
30/09/2015,11:02,PulsWeb,Overview Power BI V2 Features End-to-End http://t.co/wHRsGKtknO @SQLChick #PowerBI #Office365 #PowerView #PowerMap http://t.co/fheteiWVX5
29/09/2015,08:04,PulsWeb,Introducing U-SQL – A Language that makes Big Data Processing Easy http://t.co/8DJbMJ4f8k #USQL #BigData #HDInsight #Azure #DataLake #Hive
28/09/2015,13:20,PulsWeb,RT @Azure_France: #AzureCon c'est demain! Faites le plein de nouveautés #Azure en #Live à suivre ici http://t.co/cTuOM9auRa http://t.co/tEA…
28/09/2015,12:58,pgeiger,Retweeted Casteres Romain (@PulsWeb):  Slides are online :-) Thanks http://t.co/7vCIBwjrzD #SQLSatParis #Polybase... http://t.co/ni2rrUacgO
25/09/2015,08:01,PulsWeb,"Casteres Romain, Insight Data est sorti de presse! http://t.co/GaCBG4Vrtw Les unes d'aujourd'hui via @EltonStoneman @BrentO"
