13/11/2015,06:26,GUSS_FRANCE,#JSS2015 il vous reste 48h pour acheter votre lunchbox des prochaines Journées SQL Server ! https://t.co/EwCfSchFww https://t.co/ZjyN6peWtY
12/11/2015,12:26,GUSS_FRANCE,"Attention, cliquer sur ce bouton peut changer votre vie. Ne loupez pas les #JSS2015 https://t.co/uI1jRBGK4I https://t.co/vDucm8iwnt"
13/11/2015,12:54,GallaPupel,@GUSS_FRANCE Je vais m'appeler jean-pierre riehl aussi si je clique ? :)
11/11/2015,11:25,GUSS_FRANCE,"#JSS2015 : Nouveautés, Deep Dive, SQL Server 2016, Power BI, Azure, Powershell, REX... https://t.co/cVj5v2z37l https://t.co/Ba4VDaVXQY"
09/11/2015,19:23,GUSS_FRANCE,Les Journées SQL Server reviennent pour leur 5ème édition. Pour vous inscrire : https://t.co/uztq7JiSyG
09/11/2015,19:14,GUSS_FRANCE,Déjeuner aux Journées SQL Server 2015 (J-6 pour commander) https://t.co/EwCfSchFww
08/11/2015,17:53,GUSS_FRANCE,#JSS2015 retrouvez les 47 speakers avec leurs polos rouges. Il répondront à vos questions ! https://t.co/uI1jRBGK4I https://t.co/HPMcwgzOgE
07/11/2015,06:19,GUSS_FRANCE,cc @arianpapillon @Seddryck @SaugetCh @mikedavem @dj_uber @fdibot @gipisback @thesqlgrrrl @jeanlucboucho @djeepy1 @Miiitch @MCKLMT @MVPAward
07/11/2015,07:05,Miiitch,@GUSS_FRANCE plus! tu oublies dans l'agenda que je suis en binôme avec @grouchon !
07/11/2015,06:19,GUSS_FRANCE,"14 MVPs seront speakers aux #JSS2015 @MVPAward Data Platform, @AZUGFR, #SharePoint, #O365, et #Powershell #mvpbuzz https://t.co/7LukdxTwxi"
04/11/2015,08:24,GUSS_FRANCE,"Pour le déjeuner aux #JSS2015, des Lunch Boxes seront disponibles. Commandez au plus tard le 14/11 : https://t.co/EwCfSchFww"
04/11/2015,07:52,djeepy1,@MyMemoryLeaks @SaugetCh @ThomRicq @Fleid_Bi @dj_uber @RYvonnet  Par contre c'est un spin-off de @GUSS_FRANCE orienté métier Starting 2016
04/11/2015,07:52,dj_uber,@MyMemoryLeaks @djeepy1 @GUSS_FRANCE @SaugetCh @ThomRicq @Fleid_Bi @RYvonnet pareil j'avais pas l'info
04/11/2015,07:50,MyMemoryLeaks,@djeepy1 @GUSS_FRANCE @SaugetCh @ThomRicq @Fleid_Bi @dj_uber @RYvonnet haaa cool si tu l'as déjà créé. Suis passé à côté de la comm.
04/11/2015,07:47,djeepy1,@MyMemoryLeaks @GUSS_FRANCE @SaugetCh @ThomRicq @Fleid_Bi @dj_uber @RYvonnet  Pas assez rapide petit scarabée : https://t.co/b26MvodDh9 ;-)
04/11/2015,07:45,MyMemoryLeaks,Et si on faisait un pug #Paris ? @GUSS_FRANCE @SaugetCh @djeepy1 @ThomRicq @Fleid_Bi @dj_uber @RYvonnet  https://t.co/EH5Hhjm9rT
03/11/2015,09:11,IT_SKILL_CENTER,Guss Sql Server - Lunchbox aux Journées SQL Server 2015: Déjeuner aux Journées SQL Server 2015 ... https://t.co/kano1vi5ud - @guss_france
03/11/2015,00:42,GUSS_FRANCE,Webcast du GUSS en direct du PASS Summit =&gt; https://t.co/QMWWiDY9T1 Les retours à chaud des experts français et canadiens sur place
02/11/2015,03:27,GUSS_FRANCE,@VivienSchiara dans la semaine normalement
02/11/2015,03:09,GUSS_FRANCE,"Agenda des #JSS2015 Les nouveautés du PASS Summit couvertes, et + encore Inscription =&gt; https://t.co/uI1jRBYkWg https://t.co/fab4ow8dad"
01/11/2015,17:08,VivienSchiara,@GUSS_FRANCE savez-vous quand est-ce que vous annoncerez les dernières sessions pour les #JSS2015 ? Merci
28/10/2015,20:48,GUSS_FRANCE,"Ils sont speakers aux #JSS2015, retrouvez-les les 30 novembre et 1er décembre https://t.co/9TRjAIjZeG"
28/10/2015,18:23,IT_SKILL_CENTER,Guss Sql Server - Webcast Live from PASS Summit 2015: Les experts francophones présents au PASS... https://t.co/Q4y7n8zYrC - @guss_france
28/10/2015,18:14,SaugetCh,Hey le webcast des francophones au #summit2015 va commencer @GUSS_FRANCE https://t.co/2Z3ZkdZX92
28/10/2015,18:11,f_brossard,@djeepy1 @GUSS_FRANCE nous n'attendons que vous ....
28/10/2015,18:10,djeepy1,Nous on est prêt côté PASS #summit. Vous êtes prêt @GUSS_FRANCE côté Paris ?
28/10/2015,18:02,Conseilit,"@CaroleCazenavet @djeepy1 @GUSS_FRANCE  Merci pour l'info. Dès que nous connaissons le nombre de participants, nous réservons. Stay tuned."
28/10/2015,17:29,CaroleCazenavet,@djeepy1 @GUSS_FRANCE je suis en ce moment a Seattle pour le Pass Summit et je suis intéressée pour joindre le French Dinner :)
28/10/2015,14:27,GUSS_FRANCE,H-3 =&gt; webcast live du PASS Summit Les experts français et canadiens débrieferont la Keynote https://t.co/e1klHdM8b5 https://t.co/FpqhZjCaSQ
27/10/2015,22:17,GUSS_FRANCE,"RT @djeepy1: A Seattle pour le PASS #summit15 ou le MVP Summit? Si vous n'avez pas reçu de mail pour le French Dinner de @GUSS_FRANCE, cont…"
27/10/2015,22:17,djeepy1,"A Seattle pour le PASS #summit15 ou le MVP Summit? Si vous n'avez pas reçu de mail pour le French Dinner de @GUSS_FRANCE, contactez-moi"
27/10/2015,18:32,djeepy1,"@GallaPupel @SaugetCh @GUSS_FRANCE ainsi que @conseilit, Christian et Arian"
27/10/2015,18:32,GallaPupel,Les experts de la communauté SQL @SaugetCh @djeepy1 seront en Webcast live depuis le Pass Summit demain à 19h ! @GUSS_FRANCE #Summit15
27/10/2015,18:06,GallaPupel,Webcast Live en DIRECT du PASS SUMMIT demain à 19h ! Pour participer inscrivez-vous : https://t.co/yzmNr9DxxA @GUSS_FRANCE @sqlpass
27/10/2015,11:01,NicoSoukoff,Journées SQL Server 2015 - 5 ans !!! @JSSGUSS Inscrivez-vous : https://t.co/0yU2KtiJyP  @GUSS_FRANCE @SQLServer https://t.co/kA1CPP9q2K
26/10/2015,09:50,GUSS_FRANCE,Retrouvez-les lors de l'événement #JSS2015 https://t.co/QkBRrRx1yB
26/10/2015,09:48,GUSS_FRANCE,"La liste de sponsors des #JSS2015 s'allonge avec @dbiservices, @cellenza, Expaceo et @DellSoftware. Un grand merci à eux"
23/10/2015,11:53,GUSS_FRANCE,"#JSS2015, l'agenda enfin révélé et + de sessions à venir. Il est temps de s'inscrire !! https://t.co/uI1jRBGK4I https://t.co/E1zeXrAOCG"
23/10/2015,17:24,NicoSoukoff,@GUSS_FRANCE content d'ouvrir le bal le 30 au matin...
22/10/2015,18:35,GUSS_FRANCE,23 sessions et 29 speakers des #JSS015 annoncés dans quelques heures. Stay Tuned !
21/10/2015,18:06,djeepy1,28/10: Reporter en direct du PASS Summit pour @GUSS_FRANCE. Retours à chaud après la keynote https://t.co/yxY6FxjMOm https://t.co/RhlhecgkGK
20/10/2015,17:12,pgeiger,"@GUSS_FRANCE Le Rdv à la taverne de la butte aux cailles, 13 rue de la butte aux cailles, au premier étage."
20/10/2015,12:43,pgeiger,Retweeted GUSS (@GUSS_FRANCE):  La communauté Data alsacienne à Paris (cc @pgeiger ) #Afterwork non-officiel à la... https://t.co/akoZIeDIw6
20/10/2015,11:32,GUSS_FRANCE,La communauté Data alsacienne à Paris (cc @pgeiger ) #Afterwork non-officiel à la butte aux cailles ce soir 19h00 https://t.co/rRtP6cY2Dc
20/10/2015,05:57,GUSS_FRANCE,"#JSS2015 : 5ème édition, 2 jours de conférences, 34 sessions, 2 plénières, 40+ speakers, 10+ sponsors, 350+ présents https://t.co/uI1jRBGK4I"
19/10/2015,09:03,Steftweet78130,@fdibot Surtout que j'avais loupé l'inscription ... Bon c'est fait. Je serais présent les deux jours ./cc @GUSS_FRANCE
19/10/2015,08:45,Steftweet78130,@fdibot on devrait pouvoir s'organiser ça @GUSS_FRANCE
19/10/2015,08:34,fdibot,@Steftweet78130 @GUSS_FRANCE ça sent la pinte bien fraiche  :D
19/10/2015,08:20,Steftweet78130,@fdibot @GUSS_FRANCE cool
19/10/2015,08:19,fdibot,"@Steftweet78130 @GUSS_FRANCE Yes, je vais surement venir me faire les 2 jours !"
19/10/2015,07:16,djeepy1,"@SaugetCh @GUSS_FRANCE C'est pour montrer qu'on s'approche... c'est artistique, tu peux pas comprendre :p"
19/10/2015,06:46,GUSS_FRANCE,@RuelleJoelle @fdibot Nous n'avons pas vu la session de Joelle dans les propositions ?!?
19/10/2015,07:34,RuelleJoelle,@GUSS_FRANCE @fdibot Session soumise (dans les derniers surement) par mon co-speaker @gipisback Dimanche soir en théorie !
19/10/2015,06:43,GUSS_FRANCE,#JSS2015 Call-to-Speaker fini. Ligne éditoriale en place dans une actualité riche Agenda dévoilé dans la semaine ;-) http://t.co/XC9ESQj4pe
19/10/2015,06:58,SaugetCh,"@GUSS_FRANCE C'est flou, tu as du mal avec la génération de JPG non ? :p"
19/10/2015,08:17,Steftweet78130,@GUSS_FRANCE Une bonne nouvelle
16/10/2015,08:38,fdibot,@RuelleJoelle @GUSS_FRANCE Un peu de soleil de Montpellier sur Paris début décembre :)
16/10/2015,08:30,RuelleJoelle,@fdibot @GUSS_FRANCE La mienne devrait suivre d'ici la fin de journée !
16/10/2015,08:29,fdibot,@RuelleJoelle @GUSS_FRANCE je viens d'envoyer ma proposition !
16/10/2015,06:28,GUSS_FRANCE,Plus que 2 jours pour proposer une session pour les #jss2015 http://t.co/jwDPpxShy2
16/10/2015,06:21,GUSS_FRANCE,Les communautés francophones se donnent RDV vendredi 30 octobre à la CommunityZone du @sqlpass #Summit15 de 9 à 10h http://t.co/jctLhS9FN0
13/10/2015,11:32,GUSS_FRANCE,Il vous reste - de 1 semaine pour soumettre vos sessions aux #JSS2015 Ne ratez pas l'occasion d'être dans le lineup! http://t.co/jwDPpxShy2
09/10/2015,12:54,GUSS_FRANCE,RT @MyMemoryLeaks: On est gold aux prochains #JSS2015 http://t.co/3RXgZTwo1H ! on espère vous y voir nombreux.
09/10/2015,12:54,GUSS_FRANCE,RT @ThomRicq: Les #JSS2015 arrivent bientôt et #SCOPIT est sponsor gold ! http://t.co/yhw6FGGx4s
07/10/2015,19:37,SaugetCh,@GUSS_FRANCE afterwork du #guss http://t.co/Jj0ylrJRWj
