4,1,2014-09-14 00:00:03,46.81006,-92.08174,40,NE,1
4,2,2014-09-14 00:00:06,46.81006,-92.08174,33,NE,1
4,3,2014-09-14 00:00:09,46.81006,-92.08174,60,NW,1
4,4,2014-09-14 00:00:12,46.81006,-92.08174,50,SW,1
4,5,2014-09-14 00:00:15,46.81006,-92.08174,50,S,1
4,6,2014-09-14 00:00:18,46.81006,-92.08174,53,NE,1
4,7,2014-09-14 00:00:21,46.81006,-92.08174,60,NE,1
4,8,2014-09-14 00:00:24,46.81006,-92.08174,75,E,1
4,9,2014-09-14 00:00:27,46.81006,-92.08174,75,E,1
4,10,2014-09-14 00:00:30,46.81006,-92.08174,23,W,1
4,11,2014-09-14 00:00:33,46.81006,-92.08174,50,N,1
4,12,2014-09-14 00:00:36,46.81006,-92.08174,21,S,1
4,13,2014-09-14 00:00:39,46.81006,-92.08174,33,W,1
4,14,2014-09-14 00:00:42,46.81006,-92.08174,47,NE,1
4,15,2014-09-14 00:00:45,46.81006,-92.08174,19,NW,1
4,16,2014-09-14 00:00:48,46.81006,-92.08174,9,E,1
4,17,2014-09-14 00:00:51,46.81006,-92.08174,51,NE,1
4,18,2014-09-14 00:00:54,46.81006,-92.08174,48,NE,1
4,19,2014-09-14 00:00:57,46.81006,-92.08174,48,W,1
4,20,2014-09-14 00:01:00,46.81006,-92.08174,56,N,1
4,21,2014-09-14 00:01:03,46.81006,-92.08174,40,NE,1
4,22,2014-09-14 00:01:06,46.81006,-92.08174,61,NE,1
4,23,2014-09-14 00:01:09,46.81006,-92.08174,32,NW,1
4,24,2014-09-14 00:01:12,46.81006,-92.08174,45,NE,1
4,25,2014-09-14 00:01:15,46.81006,-92.08174,49,NW,1
4,26,2014-09-14 00:01:18,46.81006,-92.08174,57,NE,1
4,27,2014-09-14 00:01:21,46.81006,-92.08174,38,NE,1
4,28,2014-09-14 00:01:24,46.81006,-92.08174,50,E,1
4,29,2014-09-14 00:01:27,46.81006,-92.08174,8,NE,1
4,30,2014-09-14 00:01:30,46.81006,-92.08174,27,NE,1
4,31,2014-09-14 00:01:33,46.81006,-92.08174,59,E,1
4,32,2014-09-14 00:01:36,46.81006,-92.08174,22,NE,1
4,33,2014-09-14 00:01:39,46.81006,-92.08174,24,N,1
4,34,2014-09-14 00:01:42,46.81006,-92.08174,2,NE,1
4,35,2014-09-14 00:01:45,46.81006,-92.08174,32,S,1
4,36,2014-09-14 00:01:48,46.81006,-92.08174,35,W,1
4,37,2014-09-14 00:01:51,46.81006,-92.08174,28,SW,1
4,38,2014-09-14 00:01:54,46.81006,-92.08174,37,NE,1
4,39,2014-09-14 00:01:57,46.81006,-92.08174,60,NE,1
4,40,2014-09-14 00:02:00,46.81006,-92.08174,36,SE,1
4,41,2014-09-14 00:02:03,46.81006,-92.08174,23,NE,1
4,42,2014-09-14 00:02:06,46.81006,-92.08174,45,NE,1
4,43,2014-09-14 00:02:09,46.81006,-92.08174,40,NE,1
4,44,2014-09-14 00:02:12,46.81006,-92.08174,37,NE,1
4,45,2014-09-14 00:02:15,46.81006,-92.08174,51,N,1
4,46,2014-09-14 00:02:18,46.81006,-92.08174,51,E,1
4,47,2014-09-14 00:02:21,46.81006,-92.08174,38,S,1
4,48,2014-09-14 00:02:24,46.81006,-92.08174,0,NE,1
4,49,2014-09-14 00:02:27,46.81006,-92.08174,50,NE,1
4,50,2014-09-14 00:02:30,46.81006,-92.08174,40,SW,1
4,51,2014-09-14 00:02:33,46.81006,-92.08174,41,SE,1
4,52,2014-09-14 00:02:36,46.81006,-92.08174,49,NE,1
4,53,2014-09-14 00:02:39,46.81006,-92.08174,56,NE,1
4,54,2014-09-14 00:02:42,46.81006,-92.08174,36,NE,1
4,55,2014-09-14 00:02:45,46.81006,-92.08174,67,NE,1
4,56,2014-09-14 00:02:48,46.81006,-92.08174,52,NE,1
4,57,2014-09-14 00:02:51,46.81006,-92.08174,26,NW,1
4,58,2014-09-14 00:02:54,46.81006,-92.08174,34,N,1
