1,1,2014-09-14 00:00:03,46.81006,-92.08174,51,S,1
1,2,2014-09-14 00:00:06,46.81006,-92.08174,13,NE,1
1,3,2014-09-14 00:00:09,46.81006,-92.08174,48,NE,1
1,4,2014-09-14 00:00:12,46.81006,-92.08174,30,W,1
1,5,2014-09-14 00:00:15,46.81006,-92.08174,47,S,1
1,6,2014-09-14 00:00:18,46.81006,-92.08174,9,S,1
1,7,2014-09-14 00:00:21,46.81006,-92.08174,53,N,1
1,8,2014-09-14 00:00:24,46.81006,-92.08174,63,SW,1
1,9,2014-09-14 00:00:27,46.81006,-92.08174,4,NE,1
1,10,2014-09-14 00:00:30,46.81006,-92.08174,31,N,1
1,11,2014-09-14 00:00:33,46.81006,-92.08174,47,NW,1
1,12,2014-09-14 00:00:36,46.81006,-92.08174,40,N,1
1,13,2014-09-14 00:00:39,46.81006,-92.08174,36,SE,1
1,14,2014-09-14 00:00:42,46.81006,-92.08174,54,SE,1
1,15,2014-09-14 00:00:45,46.81006,-92.08174,55,NE,1
1,16,2014-09-14 00:00:48,46.81006,-92.08174,26,W,1
1,17,2014-09-14 00:00:51,46.81006,-92.08174,57,NE,1
1,18,2014-09-14 00:00:54,46.81006,-92.08174,43,W,1
1,19,2014-09-14 00:00:57,46.81006,-92.08174,5,NE,1
1,20,2014-09-14 00:01:00,46.81006,-92.08174,29,NW,1
1,21,2014-09-14 00:01:03,46.81006,-92.08174,50,NW,1
1,22,2014-09-14 00:01:06,46.81006,-92.08174,47,E,1
1,23,2014-09-14 00:01:09,46.81006,-92.08174,57,W,1
1,24,2014-09-14 00:01:12,46.81006,-92.08174,5,NW,1
1,25,2014-09-14 00:01:15,46.81006,-92.08174,60,NE,1
1,26,2014-09-14 00:01:18,46.81006,-92.08174,7,S,1
1,27,2014-09-14 00:01:21,46.81006,-92.08174,3,W,1
1,28,2014-09-14 00:01:24,46.81006,-92.08174,21,S,1
1,29,2014-09-14 00:01:27,46.81006,-92.08174,41,NE,1
1,30,2014-09-14 00:01:30,46.81006,-92.08174,34,NW,1
1,31,2014-09-14 00:01:33,46.81006,-92.08174,48,NE,1
1,32,2014-09-14 00:01:36,46.81006,-92.08174,2,NE,1
1,33,2014-09-14 00:01:39,46.81006,-92.08174,61,NE,1
1,34,2014-09-14 00:01:42,46.81006,-92.08174,28,W,1
1,35,2014-09-14 00:01:45,46.81006,-92.08174,57,E,1
1,36,2014-09-14 00:01:48,46.81006,-92.08174,37,NE,1
1,37,2014-09-14 00:01:51,46.81006,-92.08174,62,NW,1
1,38,2014-09-14 00:01:54,46.81006,-92.08174,38,SW,1
1,39,2014-09-14 00:01:57,46.81006,-92.08174,24,NE,1
1,40,2014-09-14 00:02:00,46.81006,-92.08174,55,W,1
1,41,2014-09-14 00:02:03,46.81006,-92.08174,44,N,1
1,42,2014-09-14 00:02:06,46.81006,-92.08174,12,NE,1
1,43,2014-09-14 00:02:09,46.81006,-92.08174,62,W,1
1,44,2014-09-14 00:02:12,46.81006,-92.08174,44,SE,1
1,45,2014-09-14 00:02:15,46.81006,-92.08174,1,SW,1
1,46,2014-09-14 00:02:18,46.81006,-92.08174,42,NE,1
1,47,2014-09-14 00:02:21,46.81006,-92.08174,51,NE,1
1,48,2014-09-14 00:02:24,46.81006,-92.08174,7,N,1
1,49,2014-09-14 00:02:27,46.81006,-92.08174,50,SE,1
1,50,2014-09-14 00:02:30,46.81006,-92.08174,62,W,1
1,51,2014-09-14 00:02:33,46.81006,-92.08174,33,SW,1
1,52,2014-09-14 00:02:36,46.81006,-92.08174,28,NE,1
1,53,2014-09-14 00:02:39,46.81006,-92.08174,60,NE,1
1,54,2014-09-14 00:02:42,46.81006,-92.08174,13,SE,1
1,55,2014-09-14 00:02:45,46.81006,-92.08174,46,NE,1
1,56,2014-09-14 00:02:48,46.81006,-92.08174,18,NW,1
1,57,2014-09-14 00:02:51,46.81006,-92.08174,46,NE,1
1,58,2014-09-14 00:02:54,46.81006,-92.08174,28,NE,1
1,59,2014-09-14 00:02:57,46.81006,-92.08174,36,NW,1
1,60,2014-09-14 00:03:00,46.81006,-92.08174,38,SW,1
1,61,2014-09-14 00:03:03,46.81006,-92.08174,8,NE,1
1,62,2014-09-14 00:03:06,46.81006,-92.08174,13,SW,1
1,63,2014-09-14 00:03:09,46.81006,-92.08174,57,E,1
1,64,2014-09-14 00:03:12,46.81006,-92.08174,59,NE,1
1,65,2014-09-14 00:03:15,46.81006,-92.08174,44,NE,1
1,66,2014-09-14 00:03:18,46.81006,-92.08174,29,S,1
1,67,2014-09-14 00:03:21,46.81006,-92.08174,41,N,1
1,68,2014-09-14 00:03:24,46.81006,-92.08174,37,E,1
1,69,2014-09-14 00:03:27,46.81006,-92.08174,23,S,1
1,70,2014-09-14 00:03:30,46.81006,-92.08174,42,NW,1
1,71,2014-09-14 00:03:33,46.81006,-92.08174,63,SE,1
1,72,2014-09-14 00:03:36,46.81006,-92.08174,23,NW,1
1,73,2014-09-14 00:03:39,46.81006,-92.08174,50,NE,1
1,74,2014-09-14 00:03:42,46.81006,-92.08174,64,NE,1
1,75,2014-09-14 00:03:45,46.81006,-92.08174,18,NE,1
1,76,2014-09-14 00:03:48,46.81006,-92.08174,15,NE,1
1,77,2014-09-14 00:03:51,46.81006,-92.08174,60,NW,1
1,78,2014-09-14 00:03:54,46.81006,-92.08174,31,NE,1
1,79,2014-09-14 00:03:57,46.81006,-92.08174,40,E,1
1,80,2014-09-14 00:04:00,46.81006,-92.08174,29,W,1
